Date,Time,Code,Dvalue,Price,FinalDate,Notes
25-02-2022,08:31:52,codeSP37,-0.19,6.05,25-02-2022,
25-02-2022,08:31:52,codeSP38,-0.21,6.75,25-02-2022,
25-02-2022,08:31:52,codeSP39,-0.24,7.45,25-02-2022,
25-02-2022,08:31:52,codeSP40,-0.26,8.3,25-02-2022,
25-02-2022,08:31:52,codeSP41,-0.29,9.05,25-02-2022,
25-02-2022,08:31:52,codeSP42,-0.31,9.9,25-02-2022,
25-02-2022,08:31:52,codeSP43,-0.35,11,25-02-2022,
25-02-2022,08:31:52,codeSP44,-0.38,12.2,25-02-2022,
25-02-2022,08:31:52,codeSP45,-0.42,13.45,25-02-2022,
25-02-2022,08:31:52,codeSP46,-0.47,14.8,25-02-2022,
25-02-2022,08:31:52,codeSP47,-0.52,16.4,25-02-2022,
25-02-2022,08:31:52,codeSP48,-0.58,17.95,25-02-2022,
25-02-2022,08:31:52,codeSP49,-0.64,19.8,25-02-2022,
25-02-2022,08:31:52,codeSP50,-0.72,21.9,25-02-2022,
25-02-2022,08:31:53,codeSP51,-0.83,24.1,25-02-2022,
25-02-2022,08:31:53,codeSP52,-1,26.45,25-02-2022,
25-02-2022,08:31:53,codeSP53,-0.99,29.1,25-02-2022,
25-02-2022,08:31:53,codeSP54,-0.99,31.85,25-02-2022,
25-02-2022,08:31:53,codeSP55,-0.99,34.85,25-02-2022,
25-02-2022,08:31:53,codeSP56,-0.99,37.85,25-02-2022,
25-02-2022,08:31:53,codeSP57,-1,41.4,25-02-2022,
25-02-2022,08:31:53,codeSP58,-0.99,44.55,25-02-2022,
25-02-2022,08:31:53,codeSP59,-1,48.05,25-02-2022,
25-02-2022,08:31:53,codeSP60,-1,51.9,25-02-2022,
25-02-2022,08:31:53,codeSP61,-1,56.6,25-02-2022,
25-02-2022,08:31:53,codeSP62,-0.99,60.9,25-02-2022,
25-02-2022,08:31:53,codeSP63,-0.99,65.1,25-02-2022,
25-02-2022,08:31:53,codeSP64,-1,68.45,25-02-2022,
25-02-2022,08:31:53,codeSP65,-1,73.7,25-02-2022,
25-02-2022,08:31:53,codeSP66,-1,77.7,25-02-2022,
25-02-2022,08:31:53,codeSP67,-0.99,82.1,25-02-2022,
25-02-2022,08:31:53,codeSP68,-1,86.9,25-02-2022,
25-02-2022,08:31:53,codeSP69,-0.99,91.25,25-02-2022,
25-02-2022,08:31:53,codeSP70,-1,95.75,25-02-2022,
25-02-2022,08:31:53,codeSP71,-0.99,100.4,25-02-2022,
25-02-2022,08:31:53,codeSP72,-0.99,104.75,25-02-2022,
25-02-2022,08:31:53,codeSP73,-0.99,110.45,25-02-2022,
25-02-2022,08:31:53,codeSP74,-0.99,115.6,25-02-2022,
25-02-2022,08:31:53,codeSC90,1,360.5,28-02-2022,
25-02-2022,08:31:53,codeSC91,1,354,28-02-2022,
25-02-2022,08:31:53,codeSC92,1,350.4,28-02-2022,
25-02-2022,08:31:53,codeSC93,1,344.4,28-02-2022,
25-02-2022,08:31:53,codeSC94,1,339.1,28-02-2022,
25-02-2022,08:31:53,codeSC95,1,334.5,28-02-2022,
25-02-2022,08:31:53,codeSC96,1,329.15,28-02-2022,
25-02-2022,08:31:53,codeSC97,1,324.6,28-02-2022,
25-02-2022,08:31:53,codeSC98,1,320.7,28-02-2022,
25-02-2022,08:31:53,codeSC99,1,315.7,28-02-2022,
25-02-2022,08:31:53,codeSC100,1,309.75,28-02-2022,
25-02-2022,08:31:53,codeSC101,1,304.45,28-02-2022,
25-02-2022,08:31:53,codeSC102,1,299.85,28-02-2022,
25-02-2022,08:31:53,codeSC103,1,294.55,28-02-2022,
25-02-2022,08:31:53,codeSC104,1,290.1,28-02-2022,
25-02-2022,08:31:53,codeSC105,1,286.1,28-02-2022,
25-02-2022,08:31:53,codeSC106,1,281.2,28-02-2022,
25-02-2022,08:31:54,codeSC107,1,275.4,28-02-2022,
25-02-2022,08:31:54,codeSC108,1,270.3,28-02-2022,
25-02-2022,08:31:54,codeSC109,1,265.4,28-02-2022,
25-02-2022,08:31:54,codeSC110,1,260.5,28-02-2022,
25-02-2022,08:31:54,codeSC111,1,255.6,28-02-2022,
25-02-2022,08:31:54,codeSC112,1,250.9,28-02-2022,
25-02-2022,08:31:54,codeSC113,0.96,246.9,28-02-2022,
25-02-2022,08:31:54,codeSC114,1,241.05,28-02-2022,
25-02-2022,08:31:54,codeSC115,1,236.05,28-02-2022,
25-02-2022,08:31:54,codeSC116,0.96,231.35,28-02-2022,
25-02-2022,08:31:54,codeSC117,0.96,226.5,28-02-2022,
25-02-2022,08:31:54,codeSC118,0.95,222.8,28-02-2022,
25-02-2022,08:31:54,codeSC119,0.96,216.7,28-02-2022,
25-02-2022,08:31:54,codeSC120,0.96,211.9,28-02-2022,
25-02-2022,08:31:54,codeSC121,0.94,208.15,28-02-2022,
25-02-2022,08:31:54,codeSC122,0.94,203.45,28-02-2022,
25-02-2022,08:31:54,codeSC123,0.95,197.55,28-02-2022,
25-02-2022,08:31:54,codeSC124,0.93,193.9,28-02-2022,
25-02-2022,08:31:54,codeSC125,0.93,189.05,28-02-2022,
25-02-2022,08:31:54,codeSC126,0.92,184.35,28-02-2022,
25-02-2022,08:31:54,codeSC127,0.92,179.8,28-02-2022,
25-02-2022,08:31:54,codeSC128,0.92,174.75,28-02-2022,
25-02-2022,08:31:54,codeSC129,0.91,170.45,28-02-2022,
25-02-2022,08:31:54,codeSC130,0.9,165.45,28-02-2022,
25-02-2022,08:31:54,codeSC131,0.9,160.65,28-02-2022,
25-02-2022,08:31:54,codeSC132,0.89,156.2,28-02-2022,
25-02-2022,08:31:54,codeSC133,0.88,152.4,28-02-2022,
25-02-2022,08:31:54,codeSC134,0.88,147.1,28-02-2022,
25-02-2022,08:31:54,codeSC135,0.87,143.3,28-02-2022,
25-02-2022,08:31:54,codeSC136,0.86,138.3,28-02-2022,
25-02-2022,08:31:54,codeSC137,0.86,133.65,28-02-2022,
25-02-2022,08:31:54,codeSC138,0.85,129.25,28-02-2022,
25-02-2022,08:31:54,codeSC139,0.84,124.85,28-02-2022,
25-02-2022,08:31:54,codeSC140,0.83,121,28-02-2022,
25-02-2022,08:31:54,codeSC141,0.82,116.35,28-02-2022,
25-02-2022,08:31:54,codeSC142,0.81,111.2,28-02-2022,
25-02-2022,08:31:54,codeSC143,0.8,107.95,28-02-2022,
25-02-2022,08:31:54,codeSC144,0.78,103.9,28-02-2022,
25-02-2022,08:31:54,codeSC145,0.77,99.6,28-02-2022,
25-02-2022,08:31:55,codeSC146,0.77,94.6,28-02-2022,
25-02-2022,08:31:55,codeSC147,0.76,90.55,28-02-2022,
25-02-2022,08:31:55,codeSC148,0.73,88,28-02-2022,
25-02-2022,08:31:55,codeSC149,0.73,82.85,28-02-2022,
25-02-2022,08:31:55,codeSC150,0.71,80,28-02-2022,
25-02-2022,08:31:55,codeSC151,0.69,76.05,28-02-2022,
25-02-2022,08:31:55,codeSC152,0.68,72.5,28-02-2022,
25-02-2022,08:31:55,codeSC153,0.66,68.9,28-02-2022,
25-02-2022,08:31:55,codeSC154,0.65,65.25,28-02-2022,
25-02-2022,08:31:55,codeSC155,0.63,61.8,28-02-2022,
25-02-2022,08:31:55,codeSC156,0.61,58.45,28-02-2022,
25-02-2022,08:31:55,codeSC157,0.59,55.2,28-02-2022,
25-02-2022,08:31:55,codeSC158,0.58,52.05,28-02-2022,
25-02-2022,08:31:55,codeSC159,0.56,48.95,28-02-2022,
25-02-2022,08:31:55,codeSC160,0.54,45.95,28-02-2022,
25-02-2022,08:31:55,codeSC161,0.52,43.05,28-02-2022,
25-02-2022,08:31:55,codeSC162,0.5,40.25,28-02-2022,
25-02-2022,08:31:55,codeSC163,0.48,37.5,28-02-2022,
25-02-2022,08:31:55,codeSC164,0.46,34.95,28-02-2022,
25-02-2022,08:31:55,codeSC165,0.44,32.55,28-02-2022,
25-02-2022,08:31:55,codeSC166,0.42,30.05,28-02-2022,
25-02-2022,08:31:55,codeSC167,0.4,27.75,28-02-2022,
25-02-2022,08:31:55,codeSC168,0.38,25.4,28-02-2022,
25-02-2022,08:31:55,codeSC169,0.36,23.35,28-02-2022,
25-02-2022,08:31:55,codeSC170,0.34,21.4,28-02-2022,
25-02-2022,08:31:55,codeSC171,0.32,19.55,28-02-2022,
25-02-2022,08:31:55,codeSC172,0.3,17.85,28-02-2022,
25-02-2022,08:31:55,codeSC173,0.28,16.15,28-02-2022,
25-02-2022,08:31:55,codeSC174,0.26,14.9,28-02-2022,
25-02-2022,08:31:55,codeSC175,0.24,13.45,28-02-2022,
25-02-2022,08:31:55,codeSC176,0.23,12.1,28-02-2022,
25-02-2022,08:31:55,codeSC177,0.21,10.8,28-02-2022,
25-02-2022,08:31:55,codeSC178,0.19,9.5,28-02-2022,
25-02-2022,08:31:55,codeSC179,0.18,8.5,28-02-2022,
25-02-2022,08:31:55,codeSC180,0.16,7.5,28-02-2022,
25-02-2022,08:31:55,codeSC181,0.15,6.65,28-02-2022,
25-02-2022,08:31:55,codeSC182,0.13,5.85,28-02-2022,
25-02-2022,08:31:55,codeSC183,0.12,5.1,28-02-2022,
25-02-2022,08:31:55,codeSC184,0.11,4.55,28-02-2022,
25-02-2022,08:31:55,codeSC185,0.1,3.95,28-02-2022,
25-02-2022,08:31:56,codeSC186,0.09,3.5,28-02-2022,
25-02-2022,08:31:56,codeSC187,0.08,3.05,28-02-2022,
25-02-2022,08:31:56,codeSC188,0.07,2.6,28-02-2022,
25-02-2022,08:31:56,codeSC189,0.06,2.2,28-02-2022,
25-02-2022,08:31:56,codeSC190,0.05,1.925,28-02-2022,
25-02-2022,08:31:56,codeSC191,0.05,1.725,28-02-2022,
25-02-2022,08:31:56,codeSC192,0.04,1.45,28-02-2022,
25-02-2022,08:31:56,codeSC193,0.04,1.25,28-02-2022,
25-02-2022,08:31:56,codeSC194,0.03,1.075,28-02-2022,
25-02-2022,08:31:56,codeSC195,0.03,0.925,28-02-2022,
25-02-2022,08:31:56,codeSC196,0.02,0.8,28-02-2022,
25-02-2022,08:31:56,codeSC197,0.02,0.675,28-02-2022,
25-02-2022,08:31:56,codeSC198,0.02,0.575,28-02-2022,
25-02-2022,08:31:56,codeSC199,0.02,0.475,28-02-2022,
25-02-2022,08:31:56,codeSC200,0.01,0.425,28-02-2022,
25-02-2022,08:31:56,codeSC201,0.01,0.325,28-02-2022,
25-02-2022,08:31:56,codeSC202,0.01,0.275,28-02-2022,
25-02-2022,08:31:56,codeSC203,0.01,0.225,28-02-2022,
25-02-2022,08:31:56,codeSP90,-0.01,0.725,28-02-2022,
25-02-2022,08:31:56,codeSP91,-0.01,0.775,28-02-2022,
25-02-2022,08:31:56,codeSP92,-0.01,0.825,28-02-2022,
25-02-2022,08:31:56,codeSP93,-0.01,0.825,28-02-2022,
25-02-2022,08:31:56,codeSP94,-0.01,0.875,28-02-2022,
25-02-2022,08:31:56,codeSP95,-0.02,0.925,28-02-2022,
25-02-2022,08:31:56,codeSP96,-0.02,0.975,28-02-2022,
25-02-2022,08:31:56,codeSP97,-0.02,1,28-02-2022,
25-02-2022,08:31:56,codeSP98,-0.02,1.025,28-02-2022,
25-02-2022,08:31:56,codeSP99,-0.02,1.075,28-02-2022,
25-02-2022,08:31:56,codeSP100,-0.02,1.15,28-02-2022,
25-02-2022,08:31:56,codeSP101,-0.02,1.225,28-02-2022,
25-02-2022,08:31:56,codeSP102,-0.02,1.275,28-02-2022,
25-02-2022,08:31:56,codeSP103,-0.02,1.325,28-02-2022,
25-02-2022,08:31:56,codeSP104,-0.02,1.375,28-02-2022,
25-02-2022,08:31:56,codeSP105,-0.02,1.425,28-02-2022,
25-02-2022,08:31:56,codeSP106,-0.03,1.525,28-02-2022,
25-02-2022,08:31:57,codeSP107,-0.03,1.6,28-02-2022,
25-02-2022,08:31:57,codeSP108,-0.03,1.675,28-02-2022,
25-02-2022,08:31:57,codeSP109,-0.03,1.775,28-02-2022,
25-02-2022,08:31:57,codeSP110,-0.03,1.85,28-02-2022,
25-02-2022,08:31:57,codeSP111,-0.03,1.975,28-02-2022,
25-02-2022,08:31:57,codeSP112,-0.04,2.05,28-02-2022,
25-02-2022,08:31:57,codeSP113,-0.04,2.225,28-02-2022,
25-02-2022,08:31:57,codeSP114,-0.04,2.3,28-02-2022,
25-02-2022,08:31:57,codeSP115,-0.04,2.45,28-02-2022,
25-02-2022,08:31:57,codeSP116,-0.04,2.575,28-02-2022,
25-02-2022,08:31:57,codeSP117,-0.05,2.75,28-02-2022,
25-02-2022,08:31:57,codeSP118,-0.05,2.95,28-02-2022,
25-02-2022,08:31:57,codeSP119,-0.05,3.075,28-02-2022,
25-02-2022,08:31:57,codeSP120,-0.06,3.25,28-02-2022,
25-02-2022,08:31:57,codeSP121,-0.06,3.45,28-02-2022,
25-02-2022,08:31:57,codeSP122,-0.06,3.65,28-02-2022,
25-02-2022,08:31:57,codeSP123,-0.07,3.85,28-02-2022,
25-02-2022,08:31:57,codeSP124,-0.07,4.15,28-02-2022,
25-02-2022,08:31:57,codeSP125,-0.07,4.45,28-02-2022,
25-02-2022,08:31:57,codeSP126,-0.08,4.65,28-02-2022,
25-02-2022,08:31:57,codeSP127,-0.08,4.95,28-02-2022,
25-02-2022,08:31:57,codeSP128,-0.09,5.3,28-02-2022,
25-02-2022,08:31:57,codeSP129,-0.09,5.6,28-02-2022,
25-02-2022,08:31:57,codeSP130,-0.1,6,28-02-2022,
25-02-2022,08:31:57,codeSP131,-0.1,6.4,28-02-2022,
25-02-2022,08:31:57,codeSP132,-0.11,6.7,28-02-2022,
25-02-2022,08:31:57,codeSP133,-0.12,7.2,28-02-2022,
25-02-2022,08:31:57,codeSP134,-0.12,7.7,28-02-2022,
25-02-2022,08:31:57,codeSP135,-0.13,8.15,28-02-2022,
25-02-2022,08:31:57,codeSP136,-0.14,8.55,28-02-2022,
25-02-2022,08:31:58,codeSP137,-0.15,9.2,28-02-2022,
25-02-2022,08:31:58,codeSP138,-0.15,9.8,28-02-2022,
25-02-2022,08:31:58,codeSP139,-0.16,10.5,28-02-2022,
25-02-2022,08:31:58,codeSP140,-0.17,10.95,28-02-2022,
